City,Category,Product,Quantity_Sold,Unit_Price,Total_Revenue,Sale_Date
Mumbai,Home Appliances,Air Cooler,5.0,6713,33565,2025-06-27
Delhi,Accessories,Speaker,34.0,3192,108528,2025-05-11
Hyderabad,Home Appliances,Air Cooler,5.0,1625,8125,2025-04-01
Mysuru,Home Appliances,Air Cooler,10.0,3626,36260,2025-07-05
Surat,Home Appliances,Air Cooler,4.0,6656,26624,2025-10-25
Ahmedabad,Home Appliances,Mixer,1.0,3615,3615,2025-11-09
Pune,Fashion,Watch,5.0,5023,25115,2025-12-17
Mysuru,Home Appliances,Air Cooler,37.0,4555,168535,2025-10-15
Mumbai,Accessories,Speaker,22.0,7420,163240,2025-10-18
Jaipur,Home Appliances,Fan,12.0,3279,39348,2025-12-10
Kochi,Electronics,Laptop,25.0,6325,158125,2025-12-02
Jaipur,Electronics,Tablet,32.0,3535,113120,2025-12-01
Bengaluru,Electronics,Smartphone,34.0,4452,151368,2025-10-08
Bengaluru,Accessories,Mouse,21.0,2602,54642,2025-07-17
Bhopal,Electronics,Camera,20.0,6604,132080,2025-10-19
Kochi,Home Appliances,Fan,34.0,7930,108740,2025-02-27
Hyderabad,Home Appliances,Mixer,30.0,3397,83085,2025-10-26
Kolkata,Accessories,Headphones,5.0,518,2590,2025-08-11
Bhopal,Home Appliances,Air Cooler,28.0,3920,109760,2025-05-22
Surat,Accessories,Mouse,37.0,6645,129181,2025-02-20
Mumbai,Fashion,Shoes,27.0,4038,109026,2025-06-24
Patna,Accessories,Mouse,40.0,3953,103113,2025-03-18
Lucknow,Fashion,T-Shirt,11.0,2819,31009,2025-04-16
Patna,Fashion,Jeans,28.0,3375,94500,2025-09-09
Ahmedabad,Home Appliances,Mixer,25.0,1064,26600,2025-09-10
Mumbai,Home Appliances,Mixer,30.0,1266,37980,2025-09-07
Delhi,Home Appliances,Air Cooler,38.0,1078,40964,2025-04-18
Lucknow,Accessories,Mouse,21.0,7857,24413,2025-04-22
Ahmedabad,Electronics,Laptop,26.0,620,16120,2025-09-10
Bhopal,Fashion,Watch,12.0,3227,38724,2025-12-03
Kolkata,Accessories,Mouse,34.0,3107,105638,2025-10-12
Kolkata,Electronics,Laptop,22.0,857,18854,2025-04-26
Kolkata,Electronics,Camera,16.0,6602,101745,2025-05-06
Lucknow,Electronics,Tablet,4.0,7750,31000,2025-06-08
Ahmedabad,Fashion,Shoes,40.0,2972,25272,2025-07-14
Lucknow,Electronics,Camera,3.0,1225,3675,2025-08-24
Surat,Fashion,Jeans,35.0,925,32375,2025-12-08
Kochi,Home Appliances,Fan,28.0,6238,17415,2025-12-05
Pune,Electronics,Laptop,37.0,3420,126540,2025-08-21
Jaipur,Fashion,T-Shirt,20.0,7594,90349,2025-04-24
Bhopal,Accessories,Keyboard,3.0,3787,11361,2025-11-09
Hyderabad,Fashion,Shoes,37.0,7259,101108,2025-04-16
Kochi,Electronics,Monitor,32.0,1975,63200,2025-10-26
Lucknow,Accessories,Speaker,40.0,7381,151548,2025-08-18
Hyderabad,Accessories,Mouse,9.0,7412,19017,2025-01-26
Mumbai,Accessories,Headphones,8.0,7246,57968,2025-06-12
Patna,Home Appliances,Fan,20.0,7092,35376,2025-10-08
Kolkata,Electronics,Camera,18.0,4968,8680,2025-08-13
Hyderabad,Home Appliances,Fan,8.0,3352,26816,2025-09-16
Lucknow,Electronics,Monitor,18.0,5932,106776,2025-09-25
Patna,Home Appliances,Fan,11.0,4224,46464,2025-09-18
Mumbai,Fashion,Jeans,6.0,1915,11490,2025-08-14
Mysuru,Electronics,Tablet,23.0,7364,169372,2025-05-20
Jaipur,Accessories,Keyboard,16.0,3432,41345,2025-03-05
Lucknow,Accessories,Headphones,16.0,4290,37308,2025-04-28
Bhopal,Accessories,Headphones,35.0,5388,188580,2025-01-20
Kochi,Accessories,Speaker,26.0,3432,89232,2025-11-19
Kochi,Home Appliances,Fan,8.0,4830,38640,2025-10-26
Pune,Electronics,Camera,26.0,1603,27563,2025-01-03
Mysuru,Accessories,Keyboard,39.0,2193,85527,2025-03-03
Chennai,Home Appliances,Air Cooler,27.0,3791,54329,2025-08-01
Bengaluru,Accessories,Keyboard,27.0,2500,29008,2025-03-04
Hyderabad,Home Appliances,Mixer,27.0,6990,27781,2025-11-02
Chennai,Accessories,Speaker,14.0,1177,16478,2025-02-03
Mysuru,Electronics,Camera,8.0,5774,46192,2025-12-11
Bengaluru,Electronics,Laptop,21.0,7033,6148,2025-01-25
Patna,Fashion,Jeans,38.0,7521,45538,2025-05-21
Kochi,Accessories,Headphones,7.0,376,2632,2025-04-25
Delhi,Fashion,T-Shirt,16.0,7550,64912,2025-11-11
Mumbai,Accessories,Headphones,1.0,4847,3270,2025-03-23
Mysuru,Electronics,Laptop,8.0,3487,27896,2025-08-16
Hyderabad,Home Appliances,Fan,37.0,1310,48470,2025-05-27
Surat,Fashion,Watch,1.0,7231,7231,2025-12-07
Jaipur,Home Appliances,Mixer,26.0,787,20462,2025-05-16
Jaipur,Home Appliances,Air Cooler,28.0,4534,73886,2025-04-03
Chennai,Electronics,Laptop,1.0,1079,1079,2025-05-12
Mumbai,Accessories,Headphones,33.0,3472,70640,2025-07-03
Mumbai,Electronics,Smartphone,7.0,7527,52689,2025-03-08
Hyderabad,Electronics,Tablet,20.0,7061,141220,2025-11-24
Pune,Accessories,Headphones,4.0,161,644,2025-12-03
Kolkata,Fashion,Watch,22.0,5849,111938,2025-04-10
Mumbai,Accessories,Mouse,12.0,4010,48120,2025-05-13
Chennai,Electronics,Smartphone,23.0,387,8901,2025-03-08
Jaipur,Home Appliances,Mixer,2.0,193,386,2025-04-19
Lucknow,Fashion,Watch,14.0,821,11494,2025-11-07
Delhi,Electronics,Camera,20.0,1124,22480,2025-02-11
Bengaluru,Electronics,Camera,30.0,2968,89040,2025-05-11
Surat,Fashion,Jeans,36.0,6349,148582,2025-08-24
Mysuru,Accessories,Headphones,18.0,3479,62622,2025-10-04
Surat,Electronics,Smartphone,20.0,5488,79820,2025-03-08
Chennai,Fashion,Jeans,22.0,3794,48403,2025-04-22
Patna,Fashion,Jeans,9.0,2779,25011,2025-07-19
Kolkata,Fashion,Jeans,18.0,6009,108162,2025-04-02
Pune,Fashion,Watch,24.0,6494,121259,2025-04-14
Surat,Electronics,Tablet,6.0,7012,10414,2025-11-23
Bengaluru,Home Appliances,Fan,14.0,5856,81984,2025-08-27
Hyderabad,Accessories,Speaker,6.0,6700,40200,2025-08-12
Hyderabad,Home Appliances,Mixer,16.0,6817,109072,2025-04-21
Ahmedabad,Home Appliances,Mixer,17.0,3863,65671,2025-09-17
Lucknow,Home Appliances,Air Cooler,18.0,3668,66024,2025-01-25
Hyderabad,Electronics,Monitor,5.0,5825,22913,2025-03-25
Lucknow,Home Appliances,Air Cooler,5.0,3626,18130,2025-02-24
Patna,Fashion,Jeans,12.0,4700,56400,2025-07-23
Bhopal,Home Appliances,Mixer,39.0,7645,219829,2025-11-27
Mysuru,Accessories,Speaker,6.0,4853,29118,2025-11-01
Chennai,Electronics,Laptop,9.0,7298,65682,2025-04-28
Hyderabad,Electronics,Tablet,23.0,1782,40986,2025-10-27
Kolkata,Accessories,Mouse,11.0,7110,78210,2025-01-02
Kochi,Fashion,Watch,38.0,5868,222984,2025-01-11
Hyderabad,Electronics,Monitor,12.0,4677,56124,2025-03-19
Ahmedabad,Home Appliances,Fan,22.0,3711,53107,2025-02-02
Lucknow,Electronics,Laptop,29.0,3966,26771,2025-03-24
Kochi,Electronics,Laptop,38.0,1160,4908,2025-05-03
Hyderabad,Electronics,Laptop,33.0,655,21615,2025-10-25
Ahmedabad,Home Appliances,Air Cooler,22.0,7487,164714,2025-09-03
Patna,Fashion,Jeans,10.0,1280,12800,2025-08-11
Kochi,Fashion,Shoes,21.0,2458,51618,2025-09-01
Mysuru,Electronics,Tablet,14.0,5156,72184,2025-08-14
Hyderabad,Home Appliances,Air Cooler,15.0,1307,19605,2025-11-14
Chennai,Electronics,Monitor,24.0,3877,36813,2025-06-10
Bhopal,Fashion,T-Shirt,20.0,4037,80740,2025-04-15
Patna,Electronics,Tablet,8.0,4878,39024,2025-09-09
Hyderabad,Accessories,Mouse,24.0,4892,7227,2025-08-18
Delhi,Electronics,Monitor,20.0,5903,118060,2025-07-01
Mumbai,Accessories,Speaker,4.0,511,2044,2025-12-12
Kolkata,Electronics,Smartphone,33.0,7923,45340,2025-05-09
Kolkata,Accessories,Keyboard,35.0,1174,41090,2025-02-23
Mumbai,Electronics,Tablet,3.0,7185,21555,2025-07-03
Lucknow,Home Appliances,Air Cooler,27.0,5754,155358,2025-07-27
Surat,Fashion,Watch,6.0,6165,36990,2025-03-02
Kochi,Fashion,T-Shirt,10.0,6489,64890,2025-04-08
Chennai,Accessories,Speaker,25.0,1719,42975,2025-07-09
Bhopal,Fashion,T-Shirt,21.0,377,7917,2025-08-14
Chennai,Home Appliances,Mixer,33.0,5744,39007,2025-01-22
Kolkata,Home Appliances,Mixer,14.0,6188,86090,2025-04-28
Ahmedabad,Home Appliances,Air Cooler,10.0,7387,73870,2025-03-28
Chennai,Fashion,Watch,10.0,4581,37706,2025-04-16
Jaipur,Accessories,Keyboard,16.0,4383,70128,2025-01-08
Pune,Electronics,Smartphone,6.0,1777,10662,2025-05-15
Hyderabad,Accessories,Keyboard,35.0,7108,162000,2025-04-01
Kolkata,Electronics,Monitor,31.0,5523,163821,2025-09-28
Bhopal,Home Appliances,Air Cooler,2.0,6452,12904,2025-08-05
Kolkata,Accessories,Headphones,15.0,7703,115545,2025-06-15
Jaipur,Accessories,Speaker,20.0,4414,16313,2025-03-23
Mysuru,Home Appliances,Fan,40.0,3466,99113,2025-07-22
Lucknow,Fashion,Watch,25.0,7491,187275,2025-01-06
Mumbai,Home Appliances,Fan,18.0,6345,11277,2025-11-08
Surat,Accessories,Headphones,27.0,7640,206280,2025-04-26
Hyderabad,Fashion,Jeans,11.0,3545,38995,2025-08-09
Pune,Home Appliances,Fan,30.0,230,6900,2025-05-18
Bhopal,Fashion,Watch,12.0,236,2832,2025-07-19
Patna,Fashion,Watch,11.0,565,6215,2025-09-14
Mysuru,Accessories,Headphones,3.0,241,723,2025-09-21
Jaipur,Fashion,Shoes,24.0,257,6168,2025-01-17
Surat,Accessories,Speaker,39.0,412,16068,2025-02-26
Surat,Electronics,Monitor,40.0,6398,2655,2025-11-10
Jaipur,Fashion,T-Shirt,29.0,718,9826,2025-08-12
Kochi,Fashion,T-Shirt,34.0,3839,73671,2025-08-10
Patna,Electronics,Camera,8.0,1907,15256,2025-09-05
Hyderabad,Home Appliances,Air Cooler,19.0,2175,41325,2025-03-10
Pune,Fashion,Shoes,30.0,902,27060,2025-07-18
Mumbai,Home Appliances,Mixer,16.0,5620,89920,2025-09-04
Ahmedabad,Fashion,Shoes,18.0,906,16308,2025-12-02
Chennai,Fashion,Jeans,19.0,4985,94715,2025-05-02
Surat,Electronics,Smartphone,18.0,3941,70938,2025-09-18
Chennai,Accessories,Speaker,40.0,2304,92160,2025-02-15
Pune,Fashion,Jeans,21.0,990,20790,2025-05-07
Chennai,Accessories,Keyboard,21.0,7946,28401,2025-02-10
Bhopal,Accessories,Keyboard,12.0,6788,81456,2025-04-03
Ahmedabad,Home Appliances,Mixer,38.0,6257,191431,2025-02-08
Kolkata,Electronics,Tablet,31.0,121,3751,2025-02-10
Lucknow,Electronics,Smartphone,37.0,3015,111555,2025-09-11
Mysuru,Accessories,Mouse,1.0,1810,1810,2025-05-27
Surat,Home Appliances,Fan,1.0,2276,2276,2025-01-20
Surat,Electronics,Monitor,3.0,489,1467,2025-05-08
Bhopal,Electronics,Tablet,20.0,5457,10945,2025-08-15
Hyderabad,Accessories,Mouse,26.0,4296,84586,2025-10-12
Jaipur,Electronics,Laptop,17.0,6026,50480,2025-01-10
Mumbai,Electronics,Laptop,15.0,5472,82080,2025-07-04
Lucknow,Electronics,Tablet,6.0,863,5178,2025-06-11
Surat,Accessories,Mouse,11.0,5401,59411,2025-08-24
Delhi,Electronics,Tablet,26.0,5778,150228,2025-07-19
Mumbai,Home Appliances,Mixer,13.0,2596,33748,2025-10-07
Mysuru,Accessories,Keyboard,6.0,1293,7758,2025-05-20
Delhi,Electronics,Camera,25.0,1046,26150,2025-01-09
Ahmedabad,Electronics,Camera,10.0,5419,54190,2025-03-18
Chennai,Electronics,Tablet,27.0,6778,183006,2025-08-25
Mysuru,Accessories,Keyboard,14.0,3282,45948,2025-04-10
Pune,Accessories,Headphones,24.0,3364,77211,2025-04-08
Mumbai,Accessories,Speaker,27.0,6514,103443,2025-10-18
Hyderabad,Electronics,Camera,21.0,2165,45465,2025-08-19
Delhi,Accessories,Keyboard,18.0,4023,35320,2025-07-02
Pune,Fashion,Jeans,27.0,1141,30807,2025-09-17
Surat,Electronics,Tablet,2.0,4841,9682,2025-05-04
Lucknow,Fashion,Jeans,5.0,7979,4839,2025-05-27
Patna,Fashion,Watch,11.0,2763,30393,2025-02-27
Lucknow,Electronics,Smartphone,18.0,180,3240,2025-12-25
Jaipur,Electronics,Monitor,17.0,4084,69428,2025-09-11
Delhi,Electronics,Laptop,2.0,5260,10520,2025-03-17
Bengaluru,Accessories,Headphones,24.0,3338,21079,2025-07-22
Ahmedabad,Fashion,Watch,16.0,4455,71280,2025-01-19
Kolkata,Accessories,Speaker,26.0,4362,113412,2025-04-25
Mumbai,Fashion,T-Shirt,13.0,5152,66976,2025-05-13
Bengaluru,Electronics,Smartphone,7.0,1316,9212,2025-08-06
Bhopal,Fashion,T-Shirt,27.0,5372,5591,2025-05-23
Delhi,Accessories,Speaker,25.0,6605,148288,2025-05-04
Jaipur,Fashion,Jeans,7.0,6899,48293,2025-07-27
Surat,Accessories,Keyboard,36.0,2492,89712,2025-08-20
Mysuru,Home Appliances,Air Cooler,29.0,7696,193003,2025-10-18
Kochi,Home Appliances,Mixer,36.0,7689,65419,2025-01-23
Ahmedabad,Accessories,Speaker,19.0,6389,110502,2025-08-12
Bengaluru,Fashion,Shoes,39.0,4578,15355,2025-11-04
Kochi,Electronics,Laptop,1.0,2132,2132,2025-02-10
Mysuru,Electronics,Smartphone,28.0,815,22820,2025-02-19
Kolkata,Fashion,Shoes,35.0,5660,99585,2025-09-25
Chennai,Home Appliances,Air Cooler,12.0,7936,48980,2025-06-21
Mumbai,Home Appliances,Mixer,25.0,4505,112625,2025-07-16
Patna,Electronics,Smartphone,29.0,5141,149089,2025-11-28
Bhopal,Electronics,Monitor,23.0,1193,27439,2025-10-21
Pune,Fashion,T-Shirt,28.0,3361,94108,2025-04-16
Kochi,Accessories,Keyboard,24.0,571,13704,2025-01-16
Chennai,Home Appliances,Air Cooler,29.0,6850,30258,2025-02-18
Pune,Accessories,Mouse,31.0,245,7595,2025-07-28
Ahmedabad,Fashion,Watch,22.0,4671,102762,2025-03-09
Mumbai,Fashion,Jeans,16.0,4817,50673,2025-07-05
Jaipur,Fashion,T-Shirt,25.0,1299,32475,2025-05-13
Kochi,Fashion,Jeans,21.0,1215,25515,2025-07-22
Kolkata,Accessories,Keyboard,2.0,6601,13202,2025-09-19
Kolkata,Accessories,Headphones,29.0,4297,33474,2025-12-20
Hyderabad,Fashion,Watch,35.0,2572,90020,2025-04-28
Patna,Accessories,Keyboard,6.0,5519,33114,2025-01-18
Ahmedabad,Accessories,Headphones,21.0,2088,43848,2025-02-05
Mumbai,Accessories,Speaker,5.0,256,1280,2025-04-27
Bengaluru,Fashion,T-Shirt,37.0,1842,68154,2025-07-08
Hyderabad,Home Appliances,Air Cooler,31.0,4666,144646,2025-02-02
Pune,Home Appliances,Air Cooler,11.0,5588,61468,2025-06-11
Kolkata,Fashion,Watch,1.0,3320,3320,2025-03-28
Pune,Electronics,Monitor,7.0,4966,8360,2025-06-02
Surat,Fashion,Shoes,27.0,4747,92864,2025-05-24
Pune,Fashion,Watch,30.0,5860,175800,2025-02-02
Hyderabad,Electronics,Laptop,21.0,7924,89286,2025-01-13
Bengaluru,Accessories,Mouse,8.0,2641,21128,2025-01-09
Hyderabad,Fashion,T-Shirt,3.0,5707,17121,2025-09-01
Bhopal,Electronics,Tablet,12.0,3876,46512,2025-05-24
Patna,Accessories,Speaker,28.0,2120,59360,2025-03-25
Mysuru,Fashion,T-Shirt,24.0,7938,190512,2025-10-22
Kochi,Accessories,Speaker,15.0,5925,88875,2025-05-21
Patna,Fashion,Jeans,13.0,6906,89778,2025-02-19
Pune,Home Appliances,Fan,1.0,2396,2396,2025-05-16
Ahmedabad,Electronics,Monitor,21.0,4813,101073,2025-03-18
Hyderabad,Home Appliances,Fan,3.0,315,945,2025-02-23
Bhopal,Electronics,Laptop,15.0,2785,41775,2025-09-23
Pune,Home Appliances,Fan,14.0,7763,108682,2025-05-19
Bengaluru,Electronics,Tablet,31.0,4916,67299,2025-01-23
Chennai,Electronics,Tablet,29.0,3141,91089,2025-05-21
Bhopal,Fashion,Jeans,10.0,895,8950,2025-12-06
Ahmedabad,Home Appliances,Fan,15.0,1640,24600,2025-08-14
Kolkata,Home Appliances,Fan,22.0,2406,52932,2025-03-04
Mysuru,Electronics,Tablet,40.0,6182,37764,2025-11-12
Bengaluru,Accessories,Mouse,20.0,4875,95828,2025-11-12
Bengaluru,Fashion,Jeans,32.0,4289,7322,2025-03-10
Pune,Fashion,T-Shirt,37.0,1979,73223,2025-03-03
Jaipur,Accessories,Headphones,13.0,895,5003,2025-05-05
Patna,Home Appliances,Air Cooler,34.0,5058,171972,2025-09-21
Hyderabad,Accessories,Headphones,19.0,2589,49191,2025-09-22
Surat,Fashion,T-Shirt,16.0,4567,73072,2025-08-24
Jaipur,Home Appliances,Fan,30.0,6407,155031,2025-12-15
Chennai,Accessories,Mouse,26.0,812,21112,2025-10-10
Hyderabad,Accessories,Mouse,16.0,2053,32848,2025-04-09
Ahmedabad,Fashion,T-Shirt,32.0,7619,226849,2025-11-18
Jaipur,Home Appliances,Air Cooler,14.0,392,5488,2025-04-02
Bhopal,Electronics,Laptop,33.0,4954,112507,2025-12-18
Lucknow,Home Appliances,Mixer,11.0,5832,15133,2025-06-11
Ahmedabad,Home Appliances,Mixer,13.0,7968,103584,2025-12-24
Bhopal,Accessories,Mouse,15.0,3002,45030,2025-03-10
Ahmedabad,Accessories,Speaker,29.0,6779,91277,2025-07-09
Ahmedabad,Electronics,Tablet,15.0,5982,89730,2025-10-22
Chennai,Accessories,Keyboard,14.0,6054,84756,2025-06-28
Lucknow,Accessories,Headphones,12.0,3329,31481,2025-08-28
Bengaluru,Accessories,Headphones,35.0,6120,105640,2025-03-06
Mumbai,Accessories,Speaker,4.0,5412,21648,2025-01-27
Hyderabad,Fashion,Jeans,28.0,4378,72708,2025-04-13
Pune,Fashion,Watch,40.0,7403,72326,2025-09-20
Mysuru,Electronics,Tablet,26.0,4227,35109,2025-08-02
Bengaluru,Fashion,Watch,15.0,1966,29490,2025-03-03
Kochi,Fashion,Shoes,37.0,4377,161949,2025-01-07
Kochi,Electronics,Tablet,28.0,1040,29120,2025-10-26
Surat,Accessories,Keyboard,23.0,4610,5379,2025-08-18
Surat,Fashion,Shoes,35.0,1336,46760,2025-03-18
Patna,Home Appliances,Mixer,11.0,814,8954,2025-04-13
Mysuru,Accessories,Headphones,39.0,4188,15442,2025-09-01
Bhopal,Accessories,Keyboard,15.0,2196,32940,2025-07-22
Chennai,Home Appliances,Air Cooler,23.0,4107,94461,2025-06-02
Surat,Fashion,Shoes,13.0,769,9997,2025-10-03
Pune,Fashion,Shoes,4.0,2547,10188,2025-04-09
Pune,Home Appliances,Fan,40.0,6676,40005,2025-05-25
Delhi,Fashion,Watch,25.0,6492,89295,2025-02-02
Kolkata,Electronics,Monitor,9.0,6140,55260,2025-10-01
Patna,Home Appliances,Air Cooler,15.0,3610,54150,2025-03-06
Chennai,Fashion,Jeans,6.0,3438,20628,2025-03-23
Bhopal,Electronics,Laptop,39.0,6514,25881,2025-09-03
Patna,Home Appliances,Fan,20.0,7549,134643,2025-12-22
Jaipur,Fashion,Shoes,34.0,2745,93330,2025-06-03
Surat,Fashion,T-Shirt,17.0,446,7582,2025-08-28
Bhopal,Home Appliances,Fan,7.0,2391,16737,2025-06-05
Chennai,Accessories,Keyboard,10.0,4920,49200,2025-12-10
Kochi,Electronics,Camera,34.0,5270,136282,2025-05-21
Mumbai,Electronics,Smartphone,21.0,2090,16992,2025-07-16
Jaipur,Home Appliances,Air Cooler,13.0,7660,9825,2025-07-27
Delhi,Electronics,Camera,24.0,4851,116424,2025-06-15
Pune,Accessories,Mouse,38.0,593,22534,2025-04-06
Jaipur,Home Appliances,Mixer,9.0,6689,60201,2025-05-25
Mumbai,Electronics,Camera,5.0,3295,16475,2025-06-18
Jaipur,Home Appliances,Mixer,21.0,5876,123396,2025-02-27
Bhopal,Home Appliances,Air Cooler,30.0,7589,99794,2025-10-20
Hyderabad,Electronics,Tablet,19.0,5655,107445,2025-09-05
Kolkata,Electronics,Smartphone,11.0,3826,42086,2025-11-03
Surat,Home Appliances,Fan,39.0,3418,83869,2025-04-01
Patna,Home Appliances,Mixer,8.0,2820,22560,2025-04-04
Mumbai,Fashion,Jeans,38.0,5436,200312,2025-06-17
Surat,Electronics,Tablet,20.0,263,5260,2025-05-14
Ahmedabad,Electronics,Smartphone,31.0,6778,115693,2025-04-18
Pune,Home Appliances,Fan,19.0,4418,53065,2025-09-24
Chennai,Fashion,T-Shirt,22.0,813,17886,2025-07-19
Patna,Fashion,Watch,10.0,5861,58610,2025-12-13
Mysuru,Home Appliances,Fan,15.0,848,12720,2025-12-27
Hyderabad,Home Appliances,Mixer,24.0,4072,49007,2025-08-08
Mumbai,Electronics,Laptop,4.0,4924,19696,2025-02-24
Delhi,Electronics,Tablet,2.0,7313,14626,2025-10-28
Delhi,Fashion,Watch,32.0,2778,88896,2025-10-17
Ahmedabad,Electronics,Camera,22.0,3306,45446,2025-08-26
Patna,Electronics,Tablet,2.0,1120,2240,2025-05-25
Surat,Home Appliances,Fan,4.0,4532,18128,2025-08-12
Kochi,Accessories,Headphones,18.0,1031,8489,2025-12-05
Mumbai,Fashion,Shoes,10.0,1947,19470,2025-07-03
Surat,Electronics,Camera,6.0,7058,7140,2025-05-04
Lucknow,Home Appliances,Fan,16.0,3583,57328,2025-09-24
Kolkata,Home Appliances,Fan,40.0,2556,102240,2025-09-08
Kolkata,Fashion,T-Shirt,28.0,4555,127540,2025-06-07
Surat,Accessories,Keyboard,38.0,7994,55976,2025-01-19
Lucknow,Electronics,Camera,17.0,2740,46580,2025-10-05
Chennai,Fashion,Jeans,24.0,899,21576,2025-04-25
Surat,Fashion,T-Shirt,5.0,806,4030,2025-02-20
Delhi,Electronics,Tablet,18.0,4234,8807,2025-02-07
Ahmedabad,Accessories,Speaker,11.0,4614,2154,2025-03-07
Bhopal,Accessories,Headphones,36.0,7821,230490,2025-06-20
Bhopal,Accessories,Mouse,21.0,1840,38640,2025-04-08
Bhopal,Home Appliances,Fan,8.0,4291,34328,2025-10-20
Hyderabad,Home Appliances,Air Cooler,2.0,4894,9788,2025-05-03
Pune,Accessories,Keyboard,25.0,749,18725,2025-01-02
Surat,Electronics,Camera,12.0,456,5472,2025-09-20
Ahmedabad,Electronics,Tablet,22.0,7548,14018,2025-05-24
Pune,Fashion,Jeans,40.0,6391,52619,2025-08-24
Surat,Fashion,Watch,13.0,6704,87152,2025-06-14
Bhopal,Fashion,Shoes,22.0,2726,59695,2025-05-07
Patna,Fashion,Jeans,32.0,4666,149312,2025-05-08
Hyderabad,Accessories,Headphones,28.0,163,4564,2025-08-16
Pune,Accessories,Headphones,28.0,2837,79436,2025-09-28
Ahmedabad,Home Appliances,Fan,23.0,6193,115087,2025-08-14
Patna,Home Appliances,Mixer,29.0,1474,42746,2025-11-26
Kochi,Electronics,Monitor,33.0,857,28281,2025-02-14
Delhi,Fashion,T-Shirt,9.0,5101,45909,2025-02-10
Delhi,Accessories,Keyboard,4.0,3690,14760,2025-07-03
Pune,Accessories,Keyboard,30.0,7974,30538,2025-11-17
Kolkata,Fashion,T-Shirt,28.0,7701,209023,2025-03-01
Kochi,Accessories,Keyboard,13.0,4627,60151,2025-10-04
Delhi,Electronics,Tablet,7.0,3079,21553,2025-05-12
Bhopal,Fashion,Jeans,40.0,1800,72000,2025-12-06
Kolkata,Fashion,T-Shirt,26.0,5217,22280,2025-10-11
Bengaluru,Fashion,Shoes,23.0,2588,59524,2025-09-06
Pune,Fashion,T-Shirt,8.0,2284,18272,2025-01-03
Chennai,Fashion,Watch,18.0,7774,139932,2025-12-18
Bengaluru,Home Appliances,Mixer,4.0,457,1828,2025-01-07
Kochi,Accessories,Headphones,34.0,3458,117572,2025-05-07
Delhi,Accessories,Mouse,33.0,6091,54599,2025-05-05
Delhi,Fashion,Shoes,36.0,6146,217581,2025-07-03
Surat,Electronics,Camera,11.0,3846,42306,2025-07-24
Chennai,Accessories,Headphones,15.0,7651,114765,2025-04-14
Mumbai,Home Appliances,Fan,39.0,4690,182910,2025-03-01
Bhopal,Accessories,Keyboard,30.0,5269,158070,2025-10-25
Lucknow,Electronics,Monitor,34.0,3153,107202,2025-04-17
Chennai,Fashion,Shoes,28.0,1867,52276,2025-08-11
Delhi,Electronics,Camera,14.0,470,6580,2025-09-17
Mumbai,Electronics,Smartphone,26.0,2514,65364,2025-04-18
Patna,Accessories,Keyboard,5.0,1580,7900,2025-11-26
Surat,Accessories,Headphones,35.0,2589,90615,2025-05-06
Chennai,Fashion,T-Shirt,37.0,1761,65157,2025-12-22
Jaipur,Accessories,Mouse,27.0,5311,82091,2025-09-07
Patna,Accessories,Keyboard,10.0,5569,55690,2025-04-13
Kolkata,Fashion,T-Shirt,12.0,4616,55392,2025-07-21
Patna,Accessories,Speaker,25.0,336,8400,2025-08-23
Pune,Fashion,Jeans,19.0,1939,36841,2025-03-20
Patna,Home Appliances,Air Cooler,13.0,2905,37765,2025-04-07
Hyderabad,Electronics,Laptop,36.0,6373,85816,2025-01-14
Kolkata,Fashion,Shoes,37.0,747,27639,2025-07-09
Bhopal,Home Appliances,Air Cooler,7.0,951,6657,2025-01-13
Ahmedabad,Accessories,Keyboard,9.0,959,8631,2025-12-13
Hyderabad,Home Appliances,Mixer,15.0,5948,89220,2025-07-25
Delhi,Home Appliances,Mixer,23.0,7009,51383,2025-10-28
Kochi,Accessories,Mouse,3.0,5878,17634,2025-09-09
Mysuru,Fashion,Shoes,22.0,7239,159258,2025-09-27
Pune,Fashion,T-Shirt,11.0,4244,46684,2025-11-22
Chennai,Electronics,Tablet,3.0,2111,6333,2025-02-04
Surat,Fashion,Jeans,1.0,2888,2888,2025-09-27
Jaipur,Home Appliances,Air Cooler,33.0,1253,17771,2025-11-15
Pune,Home Appliances,Fan,1.0,2396,2396,2025-05-16
Mysuru,Home Appliances,Mixer,16.0,925,14800,2025-02-19
Jaipur,Fashion,Jeans,27.0,7385,13609,2025-02-24
Kochi,Electronics,Camera,34.0,5270,136282,2025-05-21
Delhi,Electronics,Smartphone,16.0,7127,114032,2025-05-03
Kolkata,Home Appliances,Fan,29.0,2688,66496,2025-11-07
Lucknow,Fashion,T-Shirt,5.0,5904,29520,2025-11-21
Pune,Home Appliances,Air Cooler,29.0,4070,89300,2025-04-04
Mumbai,Home Appliances,Fan,26.0,3929,73789,2025-12-06
Mysuru,Fashion,Watch,36.0,2544,91584,2025-05-17
Bengaluru,Accessories,Headphones,16.0,2291,36656,2025-12-16
Delhi,Accessories,Speaker,33.0,4676,154308,2025-04-24
Chennai,Accessories,Speaker,26.0,4174,108524,2025-01-15
Mysuru,Electronics,Laptop,29.0,3925,82895,2025-10-26
Patna,Fashion,T-Shirt,11.0,7281,80091,2025-11-12
Bhopal,Fashion,Watch,13.0,1123,14599,2025-04-14
