City,Category,Product,Quantity_Sold,Unit_Price,Total_Revenue,Sale_Date
Ahmedabad,Electronics,Camera,7.0,10794,75558,2025-08-27
Mysuru,Electronics,Laptop,37.0,385,14245,2025-10-08
Jaipur,Electronics,Tablet,41.0,14827,607907,2025-05-04
Bhopal,Accessories,Headphones,98.0,4273,418754,2025-10-26
Surat,Home Appliances,Mixer,23.0,1534,35282,2025-09-01
Bhopal,Fashion,Watch,51.0,12798,652698,2025-03-25
Pune,Electronics,Smartphone,66.0,6290,415140,2025-09-18
Bengaluru,Accessories,Headphones,85.0,7487,636395,2025-09-18
Kolkata,Fashion,Watch,42.0,2779,116718,2025-10-23
Lucknow,Electronics,Camera,37.0,11538,426906,2025-07-23
Pune,Fashion,Jeans,93.0,4078,379254,2025-06-24
Hyderabad,Fashion,Jeans,8.0,3310,26480,2025-10-15
Patna,Accessories,Headphones,65.0,8510,553150,2025-01-25
Jaipur,Office,Backpack,6.0,8483,50898,2025-12-20
Bhopal,Office,Printer,77.0,2955,227535,2025-01-22
Kochi,Electronics,Monitor,90.0,10278,925020,2025-02-18
Kochi,Accessories,Keyboard,11.0,1705,18755,2025-04-22
Jaipur,Fashion,Watch,49.0,1842,90258,2025-02-11
Patna,Accessories,Mouse,72.0,970,69840,2025-06-06
Lucknow,Office,Printer,24.0,10982,263568,2025-02-04
Delhi,Office,Printer,38.0,7651,290738,2025-11-22
Surat,Fashion,T-Shirt,41.0,3900,159900,2025-10-16
Hyderabad,Electronics,Camera,62.0,4666,289292,2025-06-23
Jaipur,Accessories,Speaker,93.0,11639,1082427,2025-01-28
Pune,Fashion,Jeans,11.0,7471,82181,2025-02-10
Lucknow,Electronics,Monitor,74.0,5753,425722,2025-12-08
Pune,Accessories,Speaker,113.0,13187,1490131,2025-08-26
Kolkata,Office,Printer,112.0,6875,770000,2025-03-08
Bengaluru,Home Appliances,Fan,119.0,245,29155,2025-06-08
Bengaluru,Fashion,Watch,10.0,12321,123210,2025-09-10
Bengaluru,Fashion,Shoes,63.0,13519,851697,2025-09-15
Mysuru,Fashion,Watch,67.0,6774,453858,2025-01-11
Chennai,Electronics,Camera,31.0,880,27280,2025-07-13
Jaipur,Office,Printer,48.0,921,44208,2025-03-24
Jaipur,Electronics,Camera,35.0,13920,487200,2025-01-20
Bengaluru,Home Appliances,Mixer,2.0,14283,28566,2025-04-19
Surat,Home Appliances,Mixer,22.0,1161,25542,2025-12-08
Hyderabad,Electronics,Smartphone,47.0,2416,113552,2025-01-20
Kolkata,Accessories,Keyboard,89.0,3477,309453,2025-08-25
Kochi,Home Appliances,Fan,90.0,9988,898920,2025-06-08
Bengaluru,Electronics,Monitor,84.0,13706,1151304,2025-03-13
Delhi,Electronics,Monitor,92.0,8939,822388,2025-07-02
Surat,Office,Backpack,118.0,13548,1598664,2025-08-10
Delhi,Accessories,Mouse,104.0,4678,486512,2025-11-19
Hyderabad,Electronics,Tablet,37.0,12441,460317,2025-09-20
Jaipur,Accessories,Mouse,29.0,8618,249922,2025-02-04
Pune,Electronics,Monitor,16.0,11969,191504,2025-09-20
Kochi,Accessories,Mouse,68.0,3662,249016,2025-05-27
Delhi,Accessories,Mouse,51.0,6854,349554,2025-03-28
Lucknow,Home Appliances,Air Cooler,48.0,2647,127056,2025-02-16
Bengaluru,Office,Printer,41.0,11659,478019,2025-07-13
Delhi,Fashion,Watch,14.0,13485,188790,2025-07-27
Ahmedabad,Accessories,Speaker,4.0,7534,30136,2025-01-10
Chennai,Fashion,Watch,116.0,6853,794948,2025-01-05
Mumbai,Accessories,Headphones,47.0,8457,397479,2025-06-01
Chennai,Accessories,Keyboard,88.0,271,23848,2025-02-15
Pune,Electronics,Camera,64.0,13454,861056,2025-02-11
Kolkata,Electronics,Tablet,68.0,7409,503812,2025-10-02
Chennai,Fashion,Jeans,33.0,5151,169983,2025-02-07
Bengaluru,Home Appliances,Fan,40.0,7447,297880,2025-10-09
Mumbai,Office,Backpack,94.0,12411,1166634,2025-06-07
Ahmedabad,Accessories,Speaker,75.0,1091,81825,2025-06-24
Surat,Electronics,Monitor,120.0,12247,1469640,2025-02-25
Bhopal,Home Appliances,Air Cooler,74.0,8908,659192,2025-07-14
Pune,Accessories,Speaker,75.0,3719,278925,2025-07-11
Lucknow,Electronics,Monitor,31.0,3391,105121,2025-06-23
Pune,Office,Backpack,81.0,11186,906066,2025-09-15
Patna,Home Appliances,Mixer,48.0,11450,549600,2025-08-02
Ahmedabad,Fashion,Jeans,96.0,11571,1110816,2025-08-28
Surat,Electronics,Monitor,34.0,4203,142902,2025-01-26
Kolkata,Electronics,Monitor,24.0,2886,69264,2025-01-20
Kochi,Office,Backpack,31.0,3755,116405,2025-04-28
Chennai,Fashion,Watch,28.0,13080,366240,2025-11-05
Kochi,Home Appliances,Fan,38.0,4444,168872,2025-01-06
Pune,Home Appliances,Mixer,42.0,4133,173586,2025-03-27
Delhi,Office,Backpack,80.0,14281,1142480,2025-10-21
Mysuru,Accessories,Keyboard,57.0,7956,453492,2025-04-20
Delhi,Fashion,Jeans,93.0,8964,833652,2025-06-21
Lucknow,Electronics,Smartphone,31.0,11439,354609,2025-03-01
Lucknow,Electronics,Tablet,89.0,202,17978,2025-02-14
Hyderabad,Fashion,Jeans,98.0,13280,1301440,2025-03-17
Mumbai,Accessories,Keyboard,28.0,5064,141792,2025-08-22
Patna,Home Appliances,Air Cooler,68.0,2646,179928,2025-10-01
Kochi,Office,Backpack,105.0,5460,573300,2025-02-11
Mysuru,Accessories,Mouse,17.0,14891,253147,2025-07-02
Lucknow,Office,Backpack,56.0,9512,532672,2025-12-20
Bengaluru,Electronics,Smartphone,71.0,3823,271433,2025-02-01
Delhi,Office,Backpack,32.0,3697,118304,2025-11-05
Ahmedabad,Office,Printer,117.0,2301,269217,2025-08-15
Jaipur,Office,Printer,27.0,1435,38745,2025-07-24
Bengaluru,Electronics,Camera,52.0,5094,264888,2025-12-16
Chennai,Office,Printer,27.0,9350,252450,2025-06-02
Lucknow,Office,Printer,43.0,10265,441395,2025-06-06
Bhopal,Home Appliances,Fan,18.0,10524,189432,2025-05-03
Bengaluru,Electronics,Camera,102.0,11800,1203600,2025-05-24
Kochi,Fashion,Watch,35.0,503,17605,2025-11-21
Delhi,Office,Backpack,101.0,12629,1275529,2025-06-17
Mysuru,Office,Backpack,54.0,2456,132624,2025-06-19
Bengaluru,Electronics,Camera,107.0,2819,301633,2025-01-27
Kolkata,Fashion,Watch,25.0,13386,334650,2025-09-22
Lucknow,Office,Backpack,53.0,12142,643526,2025-02-10
Lucknow,Office,Backpack,41.0,9948,407868,2025-08-21
Patna,Fashion,T-Shirt,67.0,3764,252188,2025-10-23
Jaipur,Home Appliances,Air Cooler,63.0,12464,785232,2025-10-27
Pune,Accessories,Headphones,33.0,10009,330297,2025-12-17
Kolkata,Electronics,Monitor,95.0,10361,984295,2025-06-27
Delhi,Electronics,Tablet,77.0,11704,901208,2025-11-07
Bhopal,Office,Backpack,38.0,3746,142348,2025-03-05
Mumbai,Fashion,Shoes,115.0,6442,740830,2025-02-05
Lucknow,Fashion,T-Shirt,85.0,14405,1224425,2025-02-11
Bhopal,Accessories,Mouse,30.0,4320,129600,2025-01-01
Bhopal,Electronics,Smartphone,88.0,7579,666952,2025-07-24
Bhopal,Fashion,Jeans,117.0,3363,393471,2025-10-17
Kolkata,Accessories,Speaker,39.0,3028,118092,2025-11-06
Mumbai,Office,Backpack,96.0,8457,811872,2025-12-16
Ahmedabad,Home Appliances,Air Cooler,68.0,2515,171020,2025-03-07
Kolkata,Home Appliances,Air Cooler,70.0,10832,758240,2025-08-02
Pune,Home Appliances,Fan,9.0,6555,58995,2025-09-02
Surat,Electronics,Smartphone,90.0,12051,1084590,2025-05-19
Lucknow,Accessories,Speaker,40.0,7860,314400,2025-12-19
Jaipur,Home Appliances,Fan,51.0,601,30651,2025-11-11
Patna,Office,Backpack,80.0,4612,368960,2025-10-25
Bengaluru,Office,Printer,114.0,11312,1289568,2025-09-08
Mumbai,Home Appliances,Fan,20.0,3498,69960,2025-07-26
Mumbai,Electronics,Monitor,8.0,9603,76824,2025-03-14
Kolkata,Office,Backpack,17.0,321,5457,2025-02-14
Pune,Accessories,Mouse,94.0,7566,711204,2025-11-17
Kolkata,Accessories,Mouse,64.0,11103,710592,2025-09-13
Delhi,Accessories,Mouse,114.0,8286,944604,2025-06-04
Bengaluru,Accessories,Speaker,56.0,4699,263144,2025-01-01
Jaipur,Office,Backpack,44.0,8736,384384,2025-07-26
Pune,Fashion,Shoes,88.0,1141,100408,2025-06-03
Delhi,Office,Backpack,33.0,5526,182358,2025-02-05
Lucknow,Accessories,Mouse,34.0,1325,45050,2025-09-19
Jaipur,Office,Backpack,1.0,2554,2554,2025-04-07
Kolkata,Office,Backpack,3.0,8597,25791,2025-04-27
Chennai,Office,Printer,94.0,1240,116560,2025-08-01
Patna,Office,Printer,6.0,14648,87888,2025-10-10
Pune,Accessories,Keyboard,118.0,3676,433768,2025-09-21
Bhopal,Electronics,Smartphone,6.0,13263,79578,2025-12-11
Bengaluru,Electronics,Monitor,79.0,12256,968224,2025-09-08
Surat,Home Appliances,Fan,96.0,1333,127968,2025-04-09
Mumbai,Home Appliances,Mixer,75.0,12818,961350,2025-07-21
Delhi,Home Appliances,Fan,77.0,8142,626934,2025-10-16
Chennai,Accessories,Mouse,20.0,9297,185940,2025-05-04
Hyderabad,Accessories,Speaker,79.0,4628,365612,2025-09-01
Patna,Accessories,Headphones,60.0,3552,213120,2025-06-25
Kolkata,Office,Backpack,39.0,8546,333294,2025-01-19
Mysuru,Office,Printer,74.0,4315,319310,2025-11-01
Delhi,Accessories,Headphones,18.0,10978,197604,2025-07-01
Patna,Home Appliances,Fan,35.0,2610,91350,2025-11-28
Patna,Electronics,Smartphone,12.0,5996,71952,2025-09-20
Kochi,Fashion,Shoes,67.0,4793,321131,2025-10-27
Bengaluru,Electronics,Camera,25.0,14034,350850,2025-05-05
Ahmedabad,Fashion,T-Shirt,73.0,12391,904543,2025-08-22
Lucknow,Office,Backpack,69.0,7356,507564,2025-08-12
Mysuru,Accessories,Headphones,85.0,5258,446930,2025-02-17
Delhi,Office,Backpack,117.0,11451,1339767,2025-09-24
Kochi,Fashion,T-Shirt,65.0,8752,568880,2025-12-05
Pune,Home Appliances,Fan,101.0,10708,1081508,2025-09-28
Chennai,Home Appliances,Fan,14.0,9547,133658,2025-07-06
Surat,Fashion,Jeans,115.0,7234,831910,2025-01-24
Ahmedabad,Accessories,Speaker,92.0,10402,956984,2025-05-06
Kochi,Office,Backpack,38.0,8659,329042,2025-04-04
Delhi,Office,Printer,90.0,240,21600,2025-07-13
Kolkata,Home Appliances,Mixer,85.0,10722,911370,2025-11-03
Jaipur,Electronics,Monitor,119.0,14839,1765841,2025-02-15
Kochi,Home Appliances,Mixer,38.0,12962,492556,2025-03-13
Jaipur,Accessories,Mouse,73.0,5318,388214,2025-07-20
Delhi,Home Appliances,Mixer,120.0,7087,850440,2025-03-08
Ahmedabad,Office,Printer,29.0,10911,316419,2025-08-04
Chennai,Home Appliances,Air Cooler,75.0,641,48075,2025-03-06
Kochi,Office,Printer,5.0,11806,59030,2025-07-11
Patna,Accessories,Speaker,8.0,11195,89560,2025-09-09
Mumbai,Office,Backpack,75.0,5491,411825,2025-12-09
Lucknow,Office,Backpack,64.0,5343,341952,2025-06-07
Lucknow,Home Appliances,Mixer,105.0,14593,1532265,2025-09-18
Mumbai,Electronics,Camera,96.0,3642,349632,2025-08-17
Jaipur,Accessories,Headphones,42.0,8295,348390,2025-10-02
Bhopal,Home Appliances,Fan,48.0,8554,410592,2025-10-25
Jaipur,Office,Printer,52.0,13745,714740,2025-09-07
Kochi,Accessories,Speaker,53.0,3564,188892,2025-09-01
Delhi,Fashion,T-Shirt,88.0,8047,708136,2025-07-03
Mysuru,Fashion,Watch,88.0,1982,174416,2025-03-04
Mumbai,Home Appliances,Mixer,81.0,14121,1143801,2025-06-24
Patna,Home Appliances,Air Cooler,13.0,2734,35542,2025-10-21
Patna,Home Appliances,Air Cooler,83.0,6540,542820,2025-11-26
Kochi,Electronics,Monitor,99.0,2392,236808,2025-01-21
Patna,Office,Printer,118.0,6782,800276,2025-07-23
Lucknow,Home Appliances,Mixer,112.0,2140,239680,2025-01-15
Jaipur,Fashion,Jeans,62.0,12968,804016,2025-03-19
Hyderabad,Fashion,Watch,71.0,10140,719940,2025-04-08
Hyderabad,Home Appliances,Air Cooler,120.0,14118,1694160,2025-07-22
Kolkata,Home Appliances,Fan,118.0,957,112926,2025-04-23
Lucknow,Electronics,Camera,63.0,5572,351036,2025-08-17
Ahmedabad,Office,Printer,25.0,5743,143575,2025-06-23
Patna,Electronics,Camera,57.0,4068,231876,2025-12-04
Surat,Fashion,Jeans,13.0,5490,71370,2025-06-11
Delhi,Electronics,Tablet,57.0,11277,642789,2025-01-12
Mysuru,Electronics,Monitor,62.0,10323,640026,2025-10-22
Bengaluru,Fashion,Shoes,91.0,13670,1243970,2025-05-09
Mumbai,Accessories,Mouse,66.0,9004,594264,2025-04-04
Surat,Accessories,Headphones,40.0,14745,589800,2025-08-02
Kolkata,Electronics,Smartphone,120.0,3916,469920,2025-11-26
Kolkata,Electronics,Smartphone,52.0,8977,466804,2025-08-04
Ahmedabad,Office,Printer,96.0,813,78048,2025-10-21
Surat,Office,Backpack,69.0,1075,74175,2025-03-08
Hyderabad,Accessories,Mouse,46.0,7185,330510,2025-09-10
Mysuru,Office,Backpack,74.0,13474,997076,2025-05-01
Kochi,Fashion,Watch,93.0,14228,1323204,2025-07-10
Kolkata,Electronics,Laptop,56.0,3770,211120,2025-03-20
Chennai,Office,Printer,98.0,8369,820162,2025-09-22
Bhopal,Electronics,Tablet,75.0,8362,627150,2025-06-15
Jaipur,Fashion,Jeans,85.0,7395,628575,2025-04-04
Kochi,Office,Printer,91.0,818,74438,2025-03-19
Hyderabad,Electronics,Tablet,72.0,6234,448848,2025-12-22
Pune,Fashion,Jeans,30.0,3068,92040,2025-05-03
Hyderabad,Accessories,Headphones,71.0,5884,417764,2025-11-24
Ahmedabad,Home Appliances,Mixer,75.0,7291,546825,2025-07-01
Ahmedabad,Fashion,Shoes,38.0,13220,502360,2025-07-28
Bhopal,Accessories,Speaker,23.0,12113,278599,2025-02-12
Mysuru,Home Appliances,Fan,70.0,4843,339010,2025-11-03
Mumbai,Office,Backpack,95.0,10190,968050,2025-02-14
Mumbai,Office,Printer,44.0,415,18260,2025-03-06
Mumbai,Home Appliances,Air Cooler,13.0,6827,88751,2025-10-18
Hyderabad,Accessories,Headphones,30.0,13106,393180,2025-05-27
Lucknow,Office,Backpack,90.0,14771,1329390,2025-01-23
Bengaluru,Accessories,Keyboard,89.0,8176,727664,2025-08-10
Surat,Fashion,Jeans,69.0,6836,471684,2025-05-22
Kochi,Fashion,Jeans,99.0,669,66231,2025-03-14
Pune,Accessories,Headphones,74.0,12094,894956,2025-11-19
Pune,Fashion,T-Shirt,72.0,14793,1065096,2025-04-14
Pune,Office,Backpack,16.0,10026,160416,2025-12-13
Bhopal,Office,Backpack,10.0,224,2240,2025-03-11
Patna,Office,Printer,36.0,3049,109764,2025-01-05
Lucknow,Fashion,Jeans,88.0,11651,1025288,2025-04-09
Ahmedabad,Home Appliances,Air Cooler,6.0,1385,8310,2025-04-24
Lucknow,Office,Printer,115.0,7097,816155,2025-08-12
Mumbai,Electronics,Laptop,61.0,14359,875899,2025-08-20
Pune,Accessories,Keyboard,82.0,5187,425334,2025-05-27
Chennai,Electronics,Tablet,38.0,640,24320,2025-10-06
Pune,Fashion,Shoes,9.0,7702,69318,2025-05-28
Patna,Accessories,Speaker,113.0,5232,591216,2025-03-28
Ahmedabad,Office,Printer,15.0,9204,138060,2025-07-08
Patna,Fashion,Watch,28.0,1289,36092,2025-10-19
Kolkata,Accessories,Speaker,115.0,10232,1176680,2025-11-11
Ahmedabad,Home Appliances,Mixer,82.0,3193,261826,2025-08-22
Bengaluru,Office,Backpack,104.0,1718,178672,2025-05-20
Bengaluru,Electronics,Smartphone,119.0,14262,1697178,2025-09-11
Chennai,Fashion,Shoes,44.0,1241,54604,2025-12-24
Pune,Accessories,Mouse,119.0,11395,1356005,2025-05-18
Lucknow,Office,Printer,24.0,8939,214536,2025-09-08
Mumbai,Electronics,Tablet,61.0,12570,766770,2025-04-08
Bhopal,Accessories,Mouse,36.0,6392,230112,2025-12-24
Kochi,Electronics,Tablet,88.0,8100,712800,2025-05-19
Bhopal,Fashion,Jeans,46.0,1720,79120,2025-02-09
Kochi,Home Appliances,Fan,68.0,8671,589628,2025-08-19
Hyderabad,Accessories,Keyboard,9.0,2395,21555,2025-12-01
Ahmedabad,Electronics,Monitor,42.0,4876,204792,2025-04-15
Bhopal,Office,Backpack,13.0,8618,112034,2025-04-02
Bhopal,Home Appliances,Fan,65.0,1045,67925,2025-01-04
Lucknow,Home Appliances,Fan,32.0,1605,51360,2025-05-07
Pune,Electronics,Tablet,12.0,1263,15156,2025-05-08
Bengaluru,Office,Backpack,22.0,10543,231946,2025-02-26
Lucknow,Office,Printer,71.0,7672,544712,2025-02-02
Patna,Office,Backpack,55.0,5134,282370,2025-03-11
Kochi,Office,Printer,53.0,10723,568319,2025-09-21
Chennai,Electronics,Smartphone,111.0,7209,800199,2025-10-22
Bhopal,Fashion,T-Shirt,48.0,4513,216624,2025-03-23
Chennai,Fashion,T-Shirt,52.0,744,38688,2025-01-06
Bhopal,Electronics,Smartphone,65.0,7273,472745,2025-06-21
Hyderabad,Accessories,Headphones,87.0,5548,482676,2025-03-06
Pune,Electronics,Laptop,38.0,13114,498332,2025-03-01
Hyderabad,Office,Backpack,5.0,1889,9445,2025-06-03
Mysuru,Accessories,Keyboard,3.0,1763,5289,2025-07-14
Delhi,Fashion,Jeans,109.0,12327,1343643,2025-09-05
Chennai,Fashion,Jeans,36.0,812,29232,2025-01-11
Kolkata,Home Appliances,Mixer,24.0,11092,266208,2025-03-02
Bhopal,Office,Printer,84.0,651,54684,2025-02-22
Chennai,Home Appliances,Mixer,109.0,1437,156633,2025-02-25
Chennai,Accessories,Mouse,27.0,3863,104301,2025-10-04
Mumbai,Fashion,Jeans,47.0,3174,149178,2025-09-13
Kolkata,Fashion,Jeans,32.0,12208,390656,2025-10-09
Delhi,Office,Backpack,43.0,2268,97524,2025-04-10
Ahmedabad,Home Appliances,Fan,39.0,12856,501384,2025-05-20
Pune,Office,Printer,23.0,4520,103960,2025-10-17
Bhopal,Office,Printer,35.0,3048,106680,2025-12-02
Surat,Home Appliances,Fan,32.0,7364,235648,2025-08-21
Surat,Office,Printer,36.0,11044,397584,2025-10-18
Pune,Accessories,Keyboard,80.0,7931,634480,2025-04-12
Kolkata,Electronics,Tablet,89.0,3109,276701,2025-07-13
Kolkata,Accessories,Headphones,35.0,8194,286790,2025-07-06
Mumbai,Fashion,T-Shirt,80.0,7024,561920,2025-07-10
Pune,Accessories,Speaker,101.0,6253,631553,2025-04-08
Patna,Home Appliances,Air Cooler,48.0,2809,134832,2025-05-15
Chennai,Accessories,Speaker,56.0,11991,671496,2025-06-22
Bhopal,Accessories,Keyboard,72.0,9711,699192,2025-12-23
Mysuru,Office,Printer,98.0,10584,1037232,2025-10-18
Patna,Accessories,Keyboard,20.0,4945,98900,2025-04-23
Mumbai,Office,Backpack,119.0,9905,1178695,2025-03-10
Kochi,Accessories,Speaker,11.0,2766,30426,2025-11-15
Kolkata,Office,Printer,96.0,10444,1002624,2025-09-08
Kolkata,Accessories,Keyboard,85.0,4895,416075,2025-07-18
Bengaluru,Home Appliances,Air Cooler,55.0,4236,232980,2025-11-19
Hyderabad,Office,Printer,51.0,12172,620772,2025-09-05
Lucknow,Home Appliances,Fan,76.0,10667,810692,2025-04-20
Kochi,Home Appliances,Air Cooler,10.0,7003,70030,2025-02-12
Chennai,Fashion,T-Shirt,13.0,6649,86437,2025-09-21
Patna,Office,Printer,4.0,4211,16844,2025-01-16
Bhopal,Fashion,Watch,17.0,6418,109106,2025-01-16
Pune,Fashion,T-Shirt,13.0,4687,60931,2025-09-20
Bhopal,Office,Printer,72.0,14883,1071576,2025-03-13
Pune,Accessories,Keyboard,16.0,2359,37744,2025-02-10
Delhi,Fashion,Shoes,101.0,12869,1299769,2025-08-13
Kochi,Accessories,Mouse,108.0,2561,276588,2025-12-19
Patna,Fashion,Watch,108.0,11710,1264680,2025-05-12
Mumbai,Office,Printer,118.0,13568,1601024,2025-04-20
Mysuru,Office,Printer,96.0,9785,939360,2025-10-21
Jaipur,Accessories,Headphones,28.0,6678,186984,2025-10-09
Mysuru,Electronics,Laptop,24.0,10719,257256,2025-07-23
Pune,Office,Backpack,73.0,7739,564947,2025-02-20
Chennai,Office,Printer,53.0,11372,602716,2025-09-08
Pune,Accessories,Keyboard,77.0,2017,155309,2025-01-04
Mumbai,Electronics,Smartphone,45.0,13065,587925,2025-10-01
Lucknow,Office,Printer,73.0,10057,734161,2025-05-24
Hyderabad,Electronics,Laptop,25.0,3909,97725,2025-04-09
Ahmedabad,Fashion,Watch,118.0,11109,1310862,2025-07-27
Bengaluru,Fashion,Shoes,69.0,13218,912042,2025-02-10
Bhopal,Home Appliances,Air Cooler,103.0,11527,1187281,2025-05-03
Chennai,Electronics,Laptop,111.0,7313,811743,2025-08-20
Pune,Electronics,Laptop,33.0,9119,300927,2025-02-04
Surat,Electronics,Tablet,75.0,10922,819150,2025-12-19
Mysuru,Electronics,Laptop,7.0,14100,98700,2025-05-21
Mysuru,Fashion,T-Shirt,20.0,8877,177540,2025-09-27
Bengaluru,Office,Backpack,119.0,2150,255850,2025-07-18
Delhi,Electronics,Monitor,78.0,848,66144,2025-04-10
Hyderabad,Electronics,Smartphone,34.0,8423,286382,2025-12-11
Kolkata,Home Appliances,Fan,114.0,2754,313956,2025-01-07
Lucknow,Fashion,T-Shirt,55.0,1205,66275,2025-12-16
Mysuru,Electronics,Camera,108.0,9894,1068552,2025-02-07
Ahmedabad,Home Appliances,Fan,8.0,1508,12064,2025-06-26
Mysuru,Electronics,Laptop,102.0,8318,848436,2025-02-07
Kochi,Fashion,T-Shirt,75.0,11371,852825,2025-05-28
Bengaluru,Electronics,Smartphone,39.0,7801,304239,2025-11-28
Kochi,Fashion,T-Shirt,38.0,1707,64866,2025-02-05
Delhi,Home Appliances,Fan,109.0,10554,1150386,2025-05-11
Ahmedabad,Office,Printer,99.0,10154,1005246,2025-04-14
Pune,Home Appliances,Fan,63.0,6435,405405,2025-05-28
Mysuru,Fashion,T-Shirt,31.0,9278,287618,2025-02-02
Mumbai,Office,Backpack,79.0,2021,159659,2025-11-13
Mumbai,Home Appliances,Fan,22.0,4287,94314,2025-11-05
Chennai,Accessories,Mouse,113.0,984,111192,2025-02-23
Lucknow,Electronics,Tablet,28.0,5631,157668,2025-01-14
Hyderabad,Office,Printer,50.0,1288,64400,2025-07-18
Surat,Accessories,Mouse,22.0,5494,120868,2025-03-25
Surat,Office,Backpack,115.0,1429,164335,2025-01-05
Ahmedabad,Accessories,Mouse,63.0,12007,756441,2025-02-23
Jaipur,Home Appliances,Air Cooler,77.0,11747,904519,2025-10-09
Jaipur,Home Appliances,Fan,55.0,6596,362780,2025-10-10
Mumbai,Home Appliances,Air Cooler,29.0,1156,33524,2025-01-12
Ahmedabad,Home Appliances,Air Cooler,90.0,12168,1095120,2025-06-14
Jaipur,Accessories,Speaker,27.0,6190,167130,2025-06-25
Kochi,Office,Printer,21.0,6724,141204,2025-11-17
Surat,Accessories,Mouse,35.0,4575,160125,2025-02-09
Mysuru,Accessories,Mouse,99.0,964,95436,2025-09-09
Surat,Home Appliances,Air Cooler,73.0,2138,156074,2025-08-17
Hyderabad,Accessories,Speaker,115.0,6368,732320,2025-06-15
Kochi,Home Appliances,Fan,112.0,1175,131600,2025-01-06
Surat,Home Appliances,Fan,58.0,10373,601634,2025-06-26
Mumbai,Home Appliances,Mixer,88.0,14010,1232880,2025-07-04
Lucknow,Fashion,T-Shirt,1.0,11139,11139,2025-09-14
Pune,Home Appliances,Fan,43.0,1636,70348,2025-01-04
Jaipur,Accessories,Mouse,27.0,13274,358398,2025-08-19
Bengaluru,Home Appliances,Fan,83.0,6936,575688,2025-11-05
Mumbai,Electronics,Tablet,105.0,13031,1368255,2025-03-18
Pune,Office,Backpack,86.0,12375,1064250,2025-12-18
Mysuru,Office,Backpack,27.0,12395,334665,2025-02-07
Lucknow,Accessories,Speaker,70.0,1951,136570,2025-05-06
Bengaluru,Fashion,Watch,71.0,11761,835031,2025-07-18
Surat,Home Appliances,Mixer,17.0,7373,125341,2025-11-13
Mysuru,Electronics,Monitor,9.0,4046,36414,2025-11-22
Kolkata,Fashion,Jeans,85.0,10431,886635,2025-12-20
Delhi,Home Appliances,Mixer,16.0,12605,201680,2025-08-06
Mysuru,Home Appliances,Mixer,21.0,8591,180411,2025-03-10
Kolkata,Fashion,T-Shirt,14.0,10178,142492,2025-04-26
Jaipur,Electronics,Camera,87.0,12468,1084716,2025-06-03
Delhi,Fashion,T-Shirt,24.0,14323,343752,2025-10-23
Delhi,Electronics,Smartphone,25.0,3316,82900,2025-09-15
Jaipur,Home Appliances,Fan,100.0,2098,209800,2025-04-13
Pune,Fashion,T-Shirt,84.0,5677,476868,2025-07-27
Patna,Home Appliances,Air Cooler,32.0,2340,74880,2025-03-01
Hyderabad,Fashion,Shoes,108.0,4273,461484,2025-09-14
Lucknow,Office,Backpack,116.0,1807,209612,2025-05-10
Kolkata,Office,Printer,78.0,2713,211614,2025-11-15
Jaipur,Accessories,Headphones,26.0,5198,135148,2025-04-19
Ahmedabad,Electronics,Smartphone,15.0,10785,161775,2025-11-18
Bhopal,Office,Backpack,43.0,10298,442814,2025-11-10
Mysuru,Office,Printer,36.0,7779,280044,2025-04-28
Bengaluru,Electronics,Laptop,119.0,6147,731493,2025-05-08
Mumbai,Accessories,Speaker,73.0,827,60371,2025-01-22
Mysuru,Accessories,Headphones,100.0,5689,568900,2025-09-15
Kochi,Electronics,Smartphone,110.0,6832,751520,2025-10-17
Hyderabad,Office,Backpack,5.0,1889,9445,2025-06-03
Chennai,Office,Printer,99.0,10335,1023165,2025-05-26
Patna,Home Appliances,Fan,55.0,9581,526955,2025-12-19
Ahmedabad,Office,Printer,96.0,11440,1098240,2025-03-01
Bhopal,Office,Backpack,92.0,4373,402316,2025-09-24
